facility_name,facility_code,facility_type,latitude,longitude,admin1,status,country,ownership,data_source,coordinate_valid,open_date,open_year,uid,admin2,zone,coordinate_source,ownership_detail,catchment_population,urban_rural_strata,inpatient,outpatient,maternity,emergency,laboratory,malaria_services,extraction_date,data_quality_flag
Kasaghala,CP061580,Health Post,-9.773001,33.522856,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Moto,CP061581,Health Post,-9.773001,33.522856,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mtogha,CP061582,Health Post,-9.773001,33.522856,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
St. Clara,CP061583,Health Centre,-9.9776826,33.4102447,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
St. Cynthia,CP061584,Health Centre,-9.773001,33.522856,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Zambwe,CP061585,Health Post,-9.773001,33.522856,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Bema,DE031586,Dispensary,-14.15069,34.31881,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chejero,DE031587,Health Post,-14.15069,34.31881,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chiluzi,DE031588,Health Post,-14.15069,34.31881,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chinkombero,DE031589,Health Centre,-14.15069,34.31881,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Nadzikhale,DA021590,Health Centre,-14.15069,34.31881,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Tchetsa,DE031591,Dispensary,-14.15069,34.31881,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chikhobwe,DA021592,Health Post,-13.27878,33.68392,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chimwanjati,DA021593,Health Post,-13.27878,33.68392,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chingondo,DA021594,Health Post,-13.27878,33.68392,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Dzalo,DA021595,Health Post,-13.27878,33.68392,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Jonasi,DA021596,Health Post,-13.27878,33.68392,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Manondo,DA021597,Health Post,-13.27878,33.68392,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mtayafuko,DA021598,Health Post,-13.27878,33.68392,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Tchawale,DA021599,Health Post,-13.27878,33.68392,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chanthunthu,KU071600,Health Post,-13.29403,33.53859,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chima,KU071601,Health Post,-13.29403,33.53859,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kadifula,KU071602,Health Post,-13.29403,33.53859,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kamphotola,KU071603,Health Post,-13.29403,33.53859,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kaphaizi,KU071604,Health Centre,-13.29403,33.53859,Central East Zone,Functional,Malawi,Other,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Liziri,KU071605,Health Post,-13.29403,33.53859,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mankhaka,KU071606,Clinic,-13.29403,33.53859,Central East Zone,Functional,Malawi,Other,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mbongozi,KU071607,Health Post,-13.29403,33.53859,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Miyowe,KU071608,Health Post,-13.29403,33.53859,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mnthumbo,KU071609,Health Post,-13.29403,33.53859,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mphomwa,KU071610,Clinic,-13.29403,33.53859,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chiputu,LL041611,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kandiyani,LL041612,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kanyerere,LL041613,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kapudzama,LL041614,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Katenje,LL041615,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Masinja,LL041616,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mthang'ombe,LL041617,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Nyanda,LL041618,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Sese,LL041619,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
St. Chavala,LL041620,Health Centre,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Other,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Zabira,LL041621,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Zabira,LL041622,Health Post,-13.95473,33.7793,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chipamba,MC191623,Health Post,-14.7655,35.66691,South West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Lupetere,MG201624,Health Post,-14.48,35.26,South West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Makoli,MG201625,Health Post,-14.4434386,35.341996,South West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Nalikolo,MG201626,Health Post,-14.48,35.26,South West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Border Wellness Centre,MC011628,Health Post,-13.79508,32.89221,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kamchere,MC011629,Health Post,-13.79508,32.89221,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kanyanda,MC011630,Health Post,-13.79508,32.89221,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Matutu,MC011633,Health Post,-13.79508,32.89221,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Sunama,MC011634,Health Post,-13.79508,32.89221,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Tongozara,MC011635,Health Post,-13.79508,32.89221,Centrals West Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chimbwinda,MW281636,Health Post,-15.59747,34.51505,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chimlango,MW281637,Health Post,-15.59747,34.51505,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chimweta,MW281638,Health Post,-15.59747,34.51505,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Galafa,MW281639,Health Post,-15.59747,34.51505,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Gunde,MW281640,Health Post,-15.59747,34.51505,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kalanga,MW281641,Health Post,-15.59747,34.51505,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kapiseni,MW281642,Health Post,-15.59747,34.51505,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Samu,MW281643,Health Post,-15.59747,34.51505,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Samu,MW281644,Health Post,-15.59747,34.51505,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Thambala,MW281645,Health Post,-15.59747,34.51505,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chaboli,MZ161646,Health Post,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chasefu,MZ161647,Health Centre,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chikwa,MZ161648,Health Post,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Dimi,MZ161649,Unclassified,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Emthuzini,MZ161650,Health Centre,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Jandalala,MZ161651,Health Centre,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kajorwe,MZ161652,Health Post,-11.6781,33.44798,North Zone,Functional,Malawi,Other,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kakombwe,MZ161653,Health Centre,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kaluwe,MZ161654,Health Centre,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kalweya,MZ161655,Health Post,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kasenga,MZ161656,Health Post,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Lukwelukwe,MZ161657,Health Centre,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Machecheta,MZ161658,Health Post,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Malinyete,MZ161659,Health Post,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mkwangwali,MZ161660,Health Centre,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mtuzuzu,MZ161661,Unclassified,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mzoma,MZ161662,Unclassified,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Phembe,MZ161663,Health Centre,-12.54903193,33.51304244,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Tangatanga,MZ161664,Health Post,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Zowe,MZ161665,Unclassified,-11.6781,33.44798,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Binje,NE291666,Health Post,-15.59825,34.69892,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chawe,NE291667,Health Post,-15.59825,34.69892,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Feremu,NE291668,Health Post,-15.59825,34.69892,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Gonthi,NE291669,Health Post,-15.59825,34.69892,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kam'mwamba,NE291670,Health Post,-15.59825,34.69892,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mbemba,NE291671,Health Post,-15.59825,34.69892,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mwetang'ombe,NE291672,Health Post,-15.59825,34.69892,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Nsenjere,NE291673,Health Post,-15.59825,34.69892,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Ntanja,NE291674,Health Post,-15.59825,34.69892,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chituka,KB051675,Health Post,-11.22268,34.12324,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Makumbo,KB051676,Health Post,-11.22268,34.12324,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mazamba,KB051677,Health Post,-11.22268,34.12324,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Lundu,NS301678,Health Post,-17.0468,35.21658,South East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chafumbwa,NT081679,Health Post,-13.26166,33.86851,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chanjoka,NT081680,Health Post,-13.26166,33.86851,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chazim'bobo,NT081681,Health Post,-13.26166,33.86851,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mndimba,NT081682,Health Post,-13.26166,33.86851,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mthiransembe,NT081683,Health Post,-13.26166,33.86851,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Namdzomba,NT081684,Health Post,-13.26166,33.86851,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Ndendere,NT081685,Health Post,-13.26166,33.86851,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Njakwa,NT081686,Health Post,-13.26166,33.86851,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Nyanga,NT081687,Health Post,-13.26166,33.86851,Central East Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Bembe,RU141688,Health Post,-10.76924,33.55751,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chaguwu,RU141689,Health Post,-10.76924,33.55751,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Chakaka,RU141690,Health Post,-10.76924,33.55751,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Junju,RU141691,Health Post,-10.76924,33.55751,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kanyerere,RU141692,Health Centre,-10.76924,33.55751,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Kasenga,RU141693,Health Post,-10.76924,33.55751,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
Mala,RU141694,Health Post,-10.76924,33.55751,North Zone,Functional,Malawi,Public,Malawi Health Facility Registry (MHFR),TRUE,NA,NA,MWI-001689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
