facility_code,facility_name,zone,admin1,admin2,council,ward,village,facility_type,ownership_detail,status,latitude,longitude,year,strata,catchment_population,ownership,country,data_source,coordinate_valid,open_date,open_year,uid,coordinate_source,urban_rural_strata,inpatient,outpatient,maternity,emergency,laboratory,malaria_services,extraction_date,data_quality_flag
111675-5,DOCTOR MOSES,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Buza,Mji mpya,Dispensary,For Profit,Operating,-6.89555,39.22955,2022,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2022-06-17,2022,TZA-012091,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
113515-1,DWM,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mbagala Kuu,Mbagala kuu,Health Laboratory,For Profit,Operating,-6.90425,39.28369,2009,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2009-01-01,2009,TZA-012092,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
104791-9,Mgulani JKT,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Miburani,Uwanja wa Taifa,Health Center,Military,Operating,-6.851856,39.278794,1998,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,1998-01-07,1998,TZA-012093,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
113532-6,FARIJIKA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Toangoma,Mikwambe,Health Laboratory,For Profit,Operating,-6.92487,39.33865,2017,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2017-10-19,2017,TZA-012094,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
112442-9,PASAKA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Toangoma,"Mzinga ""A""",Dispensary,For Profit,Operating,-6.93554,39.28228,2019,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2019-02-27,2019,TZA-012095,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
124132-2,MAULY,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Kibondemaji,Kibondemaji A,Clinic,For Profit,Operating,-6.91508,39.27033,2024,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2024-12-05,2024,TZA-012096,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
111004-8,BLESS,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mbagala,Moringe,Dispensary,Company/Business Name,Operating,-6.915297,39.263281,2014,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2014-09-25,2014,TZA-012097,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110516-2,BAKWATA YOMBO DARAJANI,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Kilakala,Kilakala,Dispensary,For Profit,Operating,-6.86846,39.24673,2015,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2015-09-01,2015,TZA-012098,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
114168-8,NS KEKEZA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chang'ombe,Toroli,Dispensary,Company/Business Name,Operating,-6.84129,39.26943,2020,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2020-01-13,2020,TZA-012099,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
122026-8,MK LEGACY MEDICAL,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mianzini,Kimbangulile,Health Laboratory,For Profit,Operating,-6.92331,39.27502,2022,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2022-11-20,2022,TZA-012100,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
111530-2,BAKWATA MIANZINI,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mianzini,Machinjioni,Dispensary,Faith Based Organization (FBO),Operating,-6.93278,39.25713,2015,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2015-05-03,2015,TZA-012101,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
111806-6,ZANGO HEALTH CARE,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Msufini,Clinic,Company/Business Name,Operating,-6.94848,39.22749,2017,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2017-01-02,2017,TZA-012102,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
111527-8,NURU,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Azimio,Mtongani,Clinic,NGOs,Operating,-6.87391,39.27082,2021,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2021-02-22,2021,TZA-012103,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
104565-7,MBANDE,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Magengeni,Health Center,LGA,Operating,-6.98134,39.21298,1985,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,1985-07-02,1985,TZA-012104,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
112096-3,AFRICANA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Miburani,Wailes,Clinic,For Profit,Operating,-6.86653,39.27168,2017,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2017-10-24,2017,TZA-012105,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
121984-9,MILENGANILO MEDICAL,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Msufini,Health Laboratory,For Profit,Operating,-6.96192,39.22488,2022,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2022-11-17,2022,TZA-012106,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
123090-3,POLICE COLLEGE,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Kurasini,Kurasini,Dispensary,Police,Operating,-6.84816,39.28324,2023,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2023-07-01,2023,TZA-012107,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
103268-9,KEKO MEDICAL SERVICES,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Keko,Keko Magurumbasi B,Dispensary,For Profit,Operating,-6.839139,39.274025,2016,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2016-08-19,2016,TZA-012108,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
102532-9,Keko Prison,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Keko,Keko Magurumbasi B,Dispensary,Prisons,Operating,-6.841671,39.276169,2015,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2015-01-07,2015,TZA-012109,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
123167-9,NIHAAM,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Msufini,Dispensary,Company/Business Name,Operating,-6.93705,39.23858,2023,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2023-10-30,2023,TZA-012110,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
122982-2,TUMAINI MEDICAL,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mbagala Kuu,Kibondemaji B,Health Laboratory,Company/Business Name,Operating,-6.91861,39.27271,2023,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2023-08-09,2023,TZA-012112,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
108392-2,Yombo Vituka,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Yombo Vituka,Machimbo,Health Center,LGA,Operating,-6.877565,39.22824,1990,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,1990-02-07,1990,TZA-012113,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110515-4,ANSA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Magengeni,Dispensary,For Profit,Operating,-6.97732,39.21285,2017,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2017-01-27,2017,TZA-012114,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
104984-0,MISSION MBAGALA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mbagala Kuu,Kizuiani,Dispensary,For Profit,Operating,-6.90506,39.27142,1993,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,1993-06-16,1993,TZA-012115,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
112093-0,MICO MASJID TUNGI,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Temeke,Temeke,Dispensary,Faith Based Organization (FBO),Operating,-6.85399,39.26075,2017,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2017-02-02,2017,TZA-012116,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
124327-8,MADOSHI,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Makangarawe,Makangarawe,Health Laboratory,For Profit,Operating,-6.88308,39.24302,2025,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2025-01-15,2025,TZA-012117,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
105493-1,MSOMENI,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Azimio,Tambukareli,Dispensary,For Profit,Operating,-6.87971,39.26119,2019,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2019-04-18,2019,TZA-012118,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
120682-0,TRULAB-MATITU,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mianzini,Majimatitu A,Health Laboratory,For Profit,Operating,-6.90319,39.28399,2021,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2021-11-23,2021,TZA-012119,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
106053-2,Mzinga,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Toangoma,"Mzinga ""A""",Dispensary,LGA,Operating,-6.941788,39.282659,2007,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2007-06-03,2007,TZA-012120,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110734-1,UPENDO MODERN,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mbagala,Kizinga,Health Center,For Profit,Operating,-6.89311,39.26503,2024,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2024-07-31,2024,TZA-012121,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
113529-2,IBRA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,null,Health Laboratory,For Profit,Operating,-6.96813,39.22689,1970,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,NA,NA,TZA-012122,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
113522-7,ARAFA CM,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Charambe,Nzasa B,Health Laboratory,For Profit,Operating,-6.92328,39.25856,2018,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2018-01-07,2018,TZA-012123,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
108131-4,UPENDANO,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chang'ombe,Chang'ombe A,Dispensary,Faith Based Organization (FBO),Operating,-6.85253,39.26484,1997,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,1997-07-09,1997,TZA-012124,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
107855-9,TOANGOMA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Toangoma,Toangoma,Health Center,LGA,Operating,-6.93643,39.31157,1995,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,1995-07-03,1995,TZA-012125,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
112612-7,MBAGALA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mianzini,Majimatitu A,Clinic,For Profit,Operating,-6.93999,39.24536,2012,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2012-05-31,2012,TZA-012126,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
121805-6,MKONDOGWA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Msufini,Health Center,LGA,Operating,-6.93367,39.22881,2022,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2022-04-01,2022,TZA-012127,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
107794-0,TCC,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Temeke,Njaro,Clinic,Company/Business Name,Operating,-6.84127,39.25257,2014,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2014-01-07,2014,TZA-012128,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
123756-9,ZANGO ZAIDI,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Msufini,Hospital,Company/Business Name,Operating,-6.94848,39.22749,2024,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2024-05-07,2024,TZA-012130,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110278-9,SUNA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Yombo Vituka,Machimbo,Health Center,Company/Business Name,Operating,-6.87761,39.22826,2014,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2014-09-22,2014,TZA-012131,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
120494-0,USWEGE MEDICAL,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Kisewe,Dispensary,Company/Business Name,Operating,-6.97797,39.20005,2020,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2020-12-01,2020,TZA-012132,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
120407-2,ESAM,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Toangoma,"Mzinga ""A""",Clinic,For Profit,Operating,-6.917465,39.244717,2020,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2020-05-13,2020,TZA-012133,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
121806-4,GOROKA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Toangoma,"Goroka ""A""",Health Center,LGA,Operating,-6.94011,39.29791,2024,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2024-03-03,2024,TZA-012134,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
112437-9,LATE PROF. MWANKEMWA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Magengeni,Clinic,For Profit,Operating,-6.9534,39.22586,2018,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2018-07-05,2018,TZA-012135,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
101348-1,Hekima,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Magengeni,Dispensary,For Profit,Operating,-6.974999,39.215919,2009,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2009-05-11,2009,TZA-012136,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
113521-9,M&K,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Msufini,Health Laboratory,For Profit,Operating,-6.94805,39.23001,1970,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,NA,NA,TZA-012137,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
108300-5,WALTER,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Azimio,Azimio kaskazini,Hospital,For Profit,Operating,-6.8703701,39.26174,1997,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,1997-09-06,1997,TZA-012138,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110698-8,FLORENCE MISSION,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Kibondemaji,Majimatitu B,Dispensary,Faith Based Organization (FBO),Operating,-6.93224,39.24751,2014,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2014-01-07,2014,TZA-012139,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
100164-3,SAMASI RANGITATU,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mianzini,Mianzini,Clinic,For Profit,Operating,-6.925501,39.268401,2018,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2018-07-16,2018,TZA-012141,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110704-4,TOHS,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Temeke,Njaro,Hospital,For Profit,Operating,-6.844011,39.24711,1970,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,NA,NA,TZA-012142,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
104082-3,Makangarawe,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Makangarawe,Uwazi,Dispensary,LGA,Operating,-6.88418,39.24591,2004,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2004-01-07,2004,TZA-012144,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
123242-0,MICO KAGUNGA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Msufini,Dispensary,Faith Based Organization (FBO),Operating,-6.92091,39.23933,2023,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2023-11-25,2023,TZA-012145,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
100714-5,Chamazi,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Msufini,Dispensary,LGA,Operating,-6.95061,39.22803,1997,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,1997-01-07,1997,TZA-012146,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
122605-9,KILUNGULE,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Kilungule,Kilungule,Dispensary,LGA,Operating,-6.78735,39.10747,2023,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2023-07-23,2023,TZA-012149,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
107081-2,ARAFA YOMBO RELINI,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Yombo Vituka,Yombo vituka,Dispensary,Faith Based Organization (FBO),Operating,-6.87034,39.230881,2012,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2012-05-06,2012,TZA-012150,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
111423-0,HURUMA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Magengeni,Dispensary,For Profit,Operating,-6.97566,39.21271,2016,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2016-07-01,2016,TZA-012151,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
112637-4,MUHALI DIABETES AND ENDOCRINOLOGY,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Kijichi,Mtoni kijichi,Clinic,For Profit,Operating,-6.87863,39.28749,2019,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2019-08-02,2019,TZA-012152,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
100169-2,ARAFA UPENDO,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Temeke,Temeke,Health Center,Faith Based Organization (FBO),Operating,-6.85673,39.26251,2024,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2024-09-05,2024,TZA-012153,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
107459-0,Sigara,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Yombo Vituka,Sigara,Dispensary,LGA,Operating,-6.886965,39.217057,2012,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2012-07-03,2012,TZA-012154,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
104059-1,Maji Matitu,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mianzini,Majimatitu A,Health Center,LGA,Operating,-6.93633,39.24808,2004,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2004-07-01,2004,TZA-012155,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
111626-8,MICO NIIMAT,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Msufini,Dispensary,Faith Based Organization (FBO),Operating,-6.93889,39.23206,2016,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2016-04-20,2016,TZA-012156,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
123515-9,GHOROFANI MEDICAL,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mbagala,Kizinga,Health Laboratory,For Profit,Operating,-6.97505,39.20002,2023,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2023-11-01,2023,TZA-012157,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
111617-7,Charambe,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Charambe,Nzasa B,Dispensary,LGA,Operating,-6.92326,39.2555,1970,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,NA,NA,TZA-012158,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
122599-4,NOVIC,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Magengeni,Dispensary,For Profit,Operating,-6.93285,39.22211,2023,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2023-05-07,2023,TZA-012159,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110611-1,SPRF YOMBO VITUKA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Yombo Vituka,Yombo vituka,Dispensary,NGOs,Operating,-6.874311,39.225112,2011,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2011-10-03,2011,TZA-012160,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110699-6,TYMA BUBUBU,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Tandika,Maguruwe,Dispensary,Faith Based Organization (FBO),Operating,-6.868252,39.255867,1997,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,1997-09-06,1997,TZA-012162,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
112483-3,SHREE HINDU MANDAL ALAF,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Temeke,Temeke,Dispensary,For Profit,Operating,-6.84654,39.24994,2011,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2011-01-07,2011,TZA-012163,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
114021-9,OPRAH,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Kibondemaji,Majimatitu B,Health Center,Company/Business Name,Operating,-6.93,39.24372,2019,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2019-11-08,2019,TZA-012164,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
114559-8,WAKURU,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Temeke,Temeke,Clinic,For Profit,Operating,-6.86103,39.26197,2018,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2018-07-16,2018,TZA-012166,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110638-4,UPENDO MAM,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Kijichi,Butiama,Dispensary,For Profit,Operating,-6.889744,39.281703,2015,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2015-03-06,2015,TZA-012167,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
120290-2,MAMED,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mbagala,Kizinga,Clinic,For Profit,Operating,-6.8926234,39.267137,2021,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2021-07-11,2021,TZA-012168,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110897-6,KILWA ROAD POLICE,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Miburani,Keko Machungwa,Hospital,Police,Operating,-6.85003,39.280578,2009,Low,1299458,Public,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2009-01-07,2009,TZA-012170,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
120493-2,JUDA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Buza,Buza,Clinic,For Profit,Operating,-6.89275,39.22765,1970,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,NA,NA,TZA-012172,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
105003-8,ATUKUZWE JUU,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Mianzini,Mchikichini,Dispensary,For Profit,Operating,-6.92112,39.27518,2017,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2017-06-06,2017,TZA-012173,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
120589-7,AL KIPONZA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Chamazi,Kiponza,Dispensary,Company/Business Name,Operating,-6.97628,39.21686,2021,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2021-09-20,2021,TZA-012175,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
111624-3,FRATINA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Kilungule,Kilungule,Dispensary,For Profit,Operating,-6.91238,39.24182,2016,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2016-10-06,2016,TZA-012176,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
120450-2,TAWHEED,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Tandika,Kilimahewa,Dispensary,For Profit,Operating,-6.87075,39.25772,2021,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2021-06-21,2021,TZA-012177,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
110521-2,ARAFA UMOJA,Eastern Zone,Dar es Salaam,Temeke,Temeke MC,Azimio,Mtongani,Dispensary,Faith Based Organization (FBO),Operating,-6.87362,39.26928,2008,Low,1299458,Private,Tanzania,MoH Tanzania Health Facility Registry (HFR) 2026,TRUE,2008-10-29,2008,TZA-012178,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
