identifier,name,facility_code,facility_name,historical_id,admin1,admin2,subcounty,parish,village,facility_type,ownership_detail,status,reporting,licensed,address,contact_personemail,contact_personmobile,contact_personname,contact_persontitle,longitude,latitude,closing_date,bed_capacity,services,createdAt,updatedAt,ownership,country,data_source,coordinate_valid,open_date,open_year,uid,zone,coordinate_source,catchment_population,urban_rural_strata,inpatient,outpatient,maternity,emergency,laboratory,malaria_services,extraction_date,data_quality_flag
8008022002744,Maregamo Health Centre III,KTTl1ryBZOH,Maregamo HC III,KTTl1ryBZOH,Kigezi,Kisoro District,Murora Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.801083,-1.329914,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029613714,Nteko Health Centre III,z62IqCHW3MC,Nteko HC III,z62IqCHW3MC,Kigezi,Kisoro District,Nkuringo Town Council,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.608067,-1.070477,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027713509,Nkuringo Green Hill Health Centre II,JZGlqJWtPvj,Nkuringo Green Hill HC II,JZGlqJWtPvj,Kigezi,Kisoro District,Nkuringo Town Council,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.62672,-1.078243,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008024086457,Potters Village Health Centre III,FF1Tn1yXAdl,Potters Village HC III,FF1Tn1yXAdl,Kigezi,Kisoro District,Northern Division,NA,NA,HC III,UPMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.695823,-1.276276,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027576153,Zindiro Health Centre III,LtDzkJmtyiK,Zindiro HC III,LtDzkJmtyiK,Kigezi,Kisoro District,Northern Division,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.703113,-1.268713,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026617662,Gasovu Health Centre III,TEmxmKVJJPa,Gasovu HC III,TEmxmKVJJPa,Kigezi,Kisoro District,Nyabwishenya Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.613972,-1.130564,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027753187,Mutolere Hospital,O9Bfy1Rf33x,Mutolere Hospital,O9Bfy1Rf33x,Kigezi,Kisoro District,Nyakabande Subcounty,NA,NA,General Hospital,UCMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.721663,-1.261856,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023082180,Nyakabande Health Centre III,cfVjkhcqQqr,Nyakabande HC III,cfVjkhcqQqr,Kigezi,Kisoro District,Nyakabande Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.742081,-1.279419,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029583025,Rwingwe Health Centre III,YkBBFeYKfJJ,Rwingwe HC III,YkBBFeYKfJJ,Kigezi,Kisoro District,Nyakabande Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.713681,-1.245846,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023236323,Mburabuturo Health Centre II,YONDrE3sJZW,Mburabuturo HC II,YONDrE3sJZW,Kigezi,Kisoro District,Nyakabande Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.747305,-1.243097,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026057241,Nyakinama Health Centre III,PncHhF14R0N,Nyakinama HC III,PncHhF14R0N,Kigezi,Kisoro District,Nyakinama Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.662458,-1.287623,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008025893380,Chihe Health Centre II,Mfo9cyDp5GV,Chihe HC II,Mfo9cyDp5GV,Kigezi,Kisoro District,Nyakinama Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.68227,-1.26266,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023055248,Nyamatsinda Health Centre II,a9bKfr5vZOt,Nyamatsinda HC II,a9bKfr5vZOt,Kigezi,Kisoro District,Nyanamo Town Council,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.725609,-1.136795,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029296980,Iremera Health Centre III,j1c8wmQO6d7,Iremera HC III,j1c8wmQO6d7,Kigezi,Kisoro District,Nyanamo Town Council,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.747128,-1.165208,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008025412951,Busengo Health Centre II,mYuOdMX1yD9,Busengo HC II,mYuOdMX1yD9,Kigezi,Kisoro District,Nyarubuye Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.630152,-1.240616,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027722192,Gasovu Health Centre II,xK1NgGOVu2D,Gasovu HC II,xK1NgGOVu2D,Kigezi,Kisoro District,Nyarusiza Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.701818,-1.315557,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023078191,Nyarusiza Health Centre III,Pgi000QNqrV,Nyarusiza HC III,Pgi000QNqrV,Kigezi,Kisoro District,Nyarusiza Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.678937,-1.320634,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027427972,Mulehe Health Centre II,UFktNmysy5b,Mulehe HC II,UFktNmysy5b,Kigezi,Kisoro District,Nyundo Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.736499,-1.227279,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029539123,Ikamiro (Kisoro) Health Centre II,rxnRNKvVVX1,Ikamiro (Kisoro) HC II,rxnRNKvVVX1,Kigezi,Kisoro District,Nyundo Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.728495,-1.168542,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027430892,Bukimbiri Health Centre III,aLRO2msaA9p,Bukimbiri HC III,aLRO2msaA9p,Kigezi,Kisoro District,Nyundo Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.707952,-1.201042,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029453334,Rubuguri Health Centre IV,GTtwaqeomFa,Rubuguri HC IV,GTtwaqeomFa,Kigezi,Kisoro District,Rubuguri Town Council,NA,NA,HC IV,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.68279,-1.125764,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029401253,Afya Clinic,gXiG10Hmt7w,Afya Clinic,gXiG10Hmt7w,Kigezi,Kisoro District,Southern Division,NA,NA,Clinic,Private Authority,Functional,FALSE,FALSE,NA,NA,NA,NA,NA,29.685692,-1.287551,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008028008647,Kiramira Maternity Home Clinic,w1j88WSCzGS,Kiramira Maternity Home Clinic,w1j88WSCzGS,Kigezi,Kisoro District,Southern Division,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.698391,-1.282809,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008024094964,Kisoro General Hospital,FHIEdqBZAll,Kisoro Hospital,FHIEdqBZAll,Kigezi,Kisoro District,Southern Division,NA,NA,General Hospital,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.682303,-1.283792,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008028984018,Bubare Health Centre III,Lz5IMmqsLcZ,Bubare HC III,Lz5IMmqsLcZ,Kigezi,Rubanda District,Bubaare Town Council,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.945734,-1.219733,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029342346,Rubanda Kagunga Health Centre II,va10Q2xw6aP,Rubanda Kagunga HC II,va10Q2xw6aP,Kigezi,Rubanda District,Bufundi Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.880709,-1.268431,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008024905288,Kishanje Health Centre II,mKA5ZnJiBAm,Kishanje HC II,mKA5ZnJiBAm,Kigezi,Rubanda District,Bufundi Subcounty,NA,NA,HC II,UCMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.863701,-1.299822,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008024302389,Bufundi Health Centre III,l9dGMGtxEOi,Bufundi HC III,l9dGMGtxEOi,Kigezi,Rubanda District,Bufundi Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.860022,-1.290116,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023952673,Mugyera Health Centre II,al1YS0cXGLZ,Mugyera HC II,al1YS0cXGLZ,Kigezi,Rubanda District,Habuhutu Town Council,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.89471,-1.315796,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008025994632,Kagarama Health Centre II,FO9C6xA3sMS,Kagarama HC II,FO9C6xA3sMS,Kigezi,Rubanda District,Hamuhambo Town Council,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.916858,-1.243907,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027639341,Kibuzigye Health Centre II,Gs7eHzXTWS8,Kibuzigye HC II,Gs7eHzXTWS8,Kigezi,Rubanda District,Hamuhambo Town Council,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.894933,-1.196444,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008021377175,Mpungu Health Centre III,aNQeY1nmnoO,Mpungu HC III,aNQeY1nmnoO,Kigezi,Rubanda District,Hamurwa Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.917088,-1.080489,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008021642782,Shebeya Health Centre II,I7uF67sMlqp,Shebeya HC II,I7uF67sMlqp,Kigezi,Rubanda District,Hamurwa Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.9375,-1.11463,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022548623,Green Valley Health Centre II,nZ9o373Dt8R,Green Valley HC II,nZ9o373Dt8R,Kigezi,Rubanda District,Hamurwa Subcounty,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.887111,-1.092888,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008024687698,Kigazi Health Centre II,IoUHZUjV32f,Kigazi HC II,IoUHZUjV32f,Kigezi,Rubanda District,Hamurwa Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.90926,-1.169541,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022409690,Kakore Health Centre III,dILdbpei9pW,Kakore HC III,dILdbpei9pW,Kigezi,Rubanda District,Hamurwa Subcounty,NA,NA,HC III,UCMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.924804,-1.157575,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008021696076,Hamurwa Health Centre IV,GzCsU3tbMbg,Hamurwa HC IV,GzCsU3tbMbg,Kigezi,Rubanda District,Hamurwa Town Council,NA,NA,HC IV,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.909,-1.131876,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023109925,Ikumba Health Centre III,S1qinK4bVGQ,Ikumba HC III,S1qinK4bVGQ,Kigezi,Rubanda District,Ikumba Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.81833,-1.114332,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029622349,Heal Medical Centre,onojMI59QKi,Heal Medical Centre HC II,onojMI59QKi,Kigezi,Rubanda District,Ikumba Subcounty,NA,NA,HC II,UCBHCA,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.84947,-1.15319,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008024445422,Mushanje Health Centre II,GFVQCVpczFQ,Mushanje HC II,GFVQCVpczFQ,Kigezi,Rubanda District,Ikumba Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.854328,-1.096142,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008027205325,Nyamabare Health Centre II,lC60BUrGZlW,Nyamabare HC II,lC60BUrGZlW,Kigezi,Rubanda District,Ikumba Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.8518,-1.098719,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022629585,Kacerere Health Centre II,gdeudj1XyvX,Kacerere HC II,gdeudj1XyvX,Kigezi,Rubanda District,Kacerere Town Council,NA,NA,HC II,UPMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.854172,-1.276344,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022711567,Kashasha Health Centre II,x6fCr9Or7HE,Kashasha HC II,x6fCr9Or7HE,Kigezi,Rubanda District,Kashasha Town Council,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.870641,-1.34202,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008028364168,Muko COU Health Centre III,pyMlFkRcGtU,Muko COU Health Centre III,pyMlFkRcGtU,Kigezi,Rubanda District,Muko Subcounty,NA,NA,HC III,UPMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.812603,-1.202061,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026156282,Muko Ngo Health Centre III,gOFecbOs5XI,Muko Ngo HC III,gOFecbOs5XI,Kigezi,Rubanda District,Muko Subcounty,NA,NA,HC III,UCMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.807157,-1.208105,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026556736,Kyenyi Health Centre II,ikI1GDwtNnW,Kyenyi HC II,ikI1GDwtNnW,Kigezi,Rubanda District,Muko Subcounty,NA,NA,HC II,UPMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.866297,-1.192283,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022616521,Kabere Health Centre II,SbpYxki4Tj3,Kabere HC II,SbpYxki4Tj3,Kigezi,Rubanda District,Muko Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.891837,-1.220207,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023070247,Kaara Health Centre II,UnfVUsFtgRQ,Kaara HC II,UnfVUsFtgRQ,Kigezi,Rubanda District,Muko Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.785251,-1.168725,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026178596,Ikamiro Ngo Health Centre II,nYVXdRkY7pd,Ikamiro Ngo HC II,nYVXdRkY7pd,Kigezi,Rubanda District,Muko Subcounty,NA,NA,HC II,UPMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.830223,-1.236461,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023387887,Ikamiro (Rubanda) Health Centre II,HEnvHqA8JB6,Ikamiro (Rubanda) HC II,HEnvHqA8JB6,Kigezi,Rubanda District,Muko Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.838075,-1.246661,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008022289881,Butare Health Centre II,iV5xU1J8Vbx,Butare HC II,iV5xU1J8Vbx,Kigezi,Rubanda District,Muko Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.806313,-1.203676,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023657167,Ihunga (Rubanda) Health Centre II,abtrhUk5vt2,Ihunga (Rubanda) HC II,abtrhUk5vt2,Kigezi,Rubanda District,Nshanjare Town Council,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.781735,-1.141035,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008028496617,Bwindi Health Centre III,ZhpuIm9GBog,Bwindi HC III,ZhpuIm9GBog,Kigezi,Rubanda District,Nyamweru Subcounty,NA,NA,HC III,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.9812,-1.162401,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008029344306,Bigungiro Health Centre II,oZVIABxg51n,Bigungiro HC II,oZVIABxg51n,Kigezi,Rubanda District,Nyamweru Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.9997,-1.20877,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008028334382,Nangara Health Centre II,aH4vG0wm5U0,Nangara HC II,aH4vG0wm5U0,Kigezi,Rubanda District,Nyamweru Subcounty,NA,NA,HC II,Local Government,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.964305,-1.188919,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008026415776,Hakishenyi Health Centre II,V5s2f18WoNf,Hakishenyi HC II,V5s2f18WoNf,Kigezi,Rubanda District,Nyamweru Subcounty,NA,NA,HC II,UCMB,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.992782,-1.171679,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
8008023099857,Rubanda District HQ Health Centre II,sZTtPBEc8Sm,Rubanda District HQ HC II,sZTtPBEc8Sm,Kigezi,Rubanda District,Rubanda Town Council,NA,NA,HC II,Private Authority,Functional,TRUE,FALSE,NA,NA,NA,NA,NA,29.854281,-1.146369,NA,NA,NA,2/2/2026,2/2/2026,Other,Uganda,Uganda Ministry of Health Master Facility List (MFL),TRUE,NA,NA,UGA-004864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high
