adm1,adm2,year,month,alls_ts,dhis2_ts,raw_positive_u5,raw_positive_all_ages,imput_u5,imput_all_ages,pred_counts_u5,pred_counts_all_ages,pop_u5,pop_total,alls_ts_pop_u5,alls_ts_pop_total,dhis2_ts_pop_u5,dhis2_ts_pop_total,pred_inc_u5,pred_inc_all_ages,pfpr_rdt
Zou,Bohicon,2022,5,0.30442479252815247,0.23662492632865906,2236,7822,2245.45231030489,7866.688067837431,417.473327636719,2413.77689508661,38942,221660,11854.910270631313,67478.79951179028,9214.647881090641,52450.28117001057,0.010720387438670818,0.010889546580739014,0.296092583120627
Zou,Bohicon,2022,6,0.30442479252815247,0.23662492632865906,2538,8552,2538,9026.29498265039,478.107116699219,2810.6254810671,38942,221660,11854.910270631313,67478.79951179028,9214.647881090641,52450.28117001057,0.01227741555901646,0.012679894798642516,0.347705872459352
Zou,Bohicon,2022,7,0.30442479252815247,0.23662492632865906,3680,10985,3680,10985,527.743774414062,2945.87026895733,38942,221660,11854.910270631313,67478.79951179028,9214.647881090641,52450.28117001057,0.013552045976428074,0.013290040011537175,0.416169401925086
Zou,Bohicon,2022,8,0.30442479252815247,0.23662492632865906,2784,7985,2784,7985,463.283538818359,2778.80482131649,38942,221660,11854.910270631313,67478.79951179028,9214.647881090641,52450.28117001057,0.011896757711939782,0.012536338632664847,0.469057049596344
Zou,Bohicon,2022,9,0.30442479252815247,0.23662492632865906,1994,5553,1994,5572.69922310542,269.942901611328,1273.24615104194,38942,221660,11854.910270631313,67478.79951179028,9214.647881090641,52450.28117001057,0.0069319218738464385,0.005744140354786339,0.444653261798407
Zou,Bohicon,2022,10,0.30442479252815247,0.23662492632865906,2528,6613,2528,6613,309.514190673828,1439.25488705558,38942,221660,11854.910270631313,67478.79951179028,9214.647881090641,52450.28117001057,0.007948081523132556,0.006493074470159613,0.384156812597056
Zou,Bohicon,2022,11,0.30442479252815247,0.23662492632865906,1995,5859,2000.86828159421,5864.86828159421,363.506530761719,1597.72183414564,38942,221660,11854.910270631313,67478.79951179028,9214.647881090641,52450.28117001057,0.009334562445732601,0.007207984454324822,0.347940009406167
Zou,Bohicon,2022,12,0.30442479252815247,0.23662492632865906,1644,4949,1644,4949,345.25,1426.34748839957,38942,221660,11854.910270631313,67478.79951179028,9214.647881090641,52450.28117001057,0.008865749062708643,0.006434843852745511,0.305263801135858
Zou,Bohicon,2023,1,0.30442479252815247,0.23662492632865906,807,2634,825.849754486049,2671.680369762689,293.088745117188,1246.01757236852,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.007787250448154423,0.00575860229864134,0.257892364575186
Zou,Bohicon,2023,2,0.30442479252815247,0.23662492632865906,557,2036,560.224792917502,2040.873176195922,311.692993164062,1515.00465779356,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.008281557859661025,0.0070017546287397345,0.231148522877176
Zou,Bohicon,2023,3,0.30442479252815247,0.23662492632865906,463,1561,463,1561,343.316009521484,1598.00241202442,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.009121768725495761,0.007385337548350872,0.221000982497032
Zou,Bohicon,2023,4,0.30442479252815247,0.23662492632865906,771,2805,771,2819.32664562258,354.168823242188,1836.838982945,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.009410123634779286,0.008489146079468515,0.218912475464148
Zou,Bohicon,2023,5,0.30442479252815247,0.23662492632865906,1187,4006,1187,4043.7213948575,419.220642089844,2398.40081870758,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.01113852437999426,0.011084463633541677,0.247842227488517
Zou,Bohicon,2023,6,0.30442479252815247,0.23662492632865906,1300,4385,1300,4385,506.646820068359,2923.8300307075,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.01346140287664689,0.01351279043654535,0.310996670931686
Zou,Bohicon,2023,7,0.30442479252815247,0.23662492632865906,1753,5430,1753,5441.02026242989,624.654418945312,2831.34790642777,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.016596817465401387,0.013085374495333426,0.379657433096926
Zou,Bohicon,2023,8,0.30442479252815247,0.23662492632865906,1274,4302,1274,4310.20588622164,565.006958007812,2272.18605086518,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.01501200834306167,0.01050114870417183,0.385749060015434
Zou,Bohicon,2023,9,0.30442479252815247,0.23662492632865906,933,3251,933,3251,540.235229492188,2253.0457122177,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.0143538334482607,0.010412689600081801,0.371156163852747
Zou,Bohicon,2023,10,0.30442479252815247,0.23662492632865906,663,2428,663,2453.23965633514,472.9130859375,1749.63000178123,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.01256511108583309,0.00808610052816282,0.337869728751175
Zou,Bohicon,2023,11,0.30442479252815247,0.23662492632865906,535,2040,535,2040,396.320037841797,1335.80751933677,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.010530064506783138,0.00617357605701569,0.279015005996076
Zou,Bohicon,2023,12,0.30442479252815247,0.23662492632865906,391,1585,392.673141078458,1598.049774911728,228.668930053711,1019.9396387043,37637,216375,11457.635916382074,65869.91448327899,8905.852352231741,51199.7184343636,0.0060756417900924885,0.004713759162122704,0.21610334466136
Zou,Bohicon,2024,1,0.30442479252815247,0.23662492632865906,220,936,220,936,226.136077880859,1324.46778591836,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.005591061610069203,0.005977406640152541,0.191721853179506
Zou,Bohicon,2024,2,0.30442479252815247,0.23662492632865906,213,800,213.538283868051,800.5382838680509,289.6123046875,1632.42968175401,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.007160468394587846,0.007367258096453229,0.197808525361107
Zou,Bohicon,2024,3,0.30442479252815247,0.23662492632865906,147,559,147,559,317.721374511719,1701.63569352308,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.007855446138350368,0.007679589191769436,0.205540016428203
Zou,Bohicon,2024,4,0.30442479252815247,0.23662492632865906,112,468,113.828263360327,483.889522292621,239.098220825195,1107.89204890753,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.005911541829233917,0.004999986681533584,0.187924389046129
Zou,Bohicon,2024,5,0.30442479252815247,0.23662492632865906,166,826,169.289134374035,829.289134374035,179.392486572266,797.312875226557,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.00443535792346007,0.003598323285268717,0.153124726037199
Zou,Bohicon,2024,6,0.30442479252815247,0.23662492632865906,327,1453,327,1453,257.272125244141,1654.16800181278,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.006360879326611804,0.007465364505719314,0.154276360662129
Zou,Bohicon,2024,7,0.30442479252815247,0.23662492632865906,485,2197,485,2197,360.676910400391,2420.22013990955,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.00891749271622388,0.010922606112987017,0.203121626429097
Zou,Bohicon,2024,8,0.30442479252815247,0.23662492632865906,623,2288,623,2331.0180005177,382.589813232422,2158.53339336113,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.009459274421016219,0.009741597323578183,0.246101406304121
Zou,Bohicon,2024,9,0.30442479252815247,0.23662492632865906,662,2409,662,2409,353.64697265625,1588.79684947213,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.008743682259215992,0.007170340372833752,0.244709039806699
Zou,Bohicon,2024,10,0.30442479252815247,0.23662492632865906,629,2198,635.799469398707,2236.7323440848368,346.393280029297,1399.43506187529,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.008564339614035923,0.006315738684059817,0.218845484004102
Zou,Bohicon,2024,11,0.30442479252815247,0.23662492632865906,601,2408,606.999470564738,2430.890408224138,342.976684570312,1508.13603218473,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.008479866601649408,0.006806313017861485,0.198061524478769
Zou,Bohicon,2024,12,0.30442479252815247,0.23662492632865906,328,1297,328,1297,220.984146118164,1092.54611320586,40446,221579,12312.765158593655,67454.1411035955,9570.531770288944,52431.114550977945,0.005463683581025664,0.004930729505981433,0.171590398334252
Oueme,Porto-Novo,2021,1,0.3413764536380768,0.257651150226593,246,1904,266.81972956851,2151.31422724375,418.492492675781,2262.55344487734,58977,331799,20133.359106212854,113268.36594066024,15195.491886913776,85488.39399403334,0.007095859278630331,0.006819048414483889,0.206105318586265
Oueme,Porto-Novo,2021,2,0.3413764536380768,0.257651150226593,265,1561,280.824074044432,1762.5378496925318,225.003936767578,709.916004060932,58977,331799,20133.359106212854,113268.36594066024,15195.491886913776,85488.39399403334,0.003815113294463571,0.002139596575218527,0.17418539732464
Oueme,Porto-Novo,2021,3,0.3413764536380768,0.257651150226593,249,1694,266.372225087233,1851.360042140323,206.207672119141,804.73098961567,58977,331799,20133.359106212854,113268.36594066024,15195.491886913776,85488.39399403334,0.0034964082967791003,0.0024253568865960115,0.131139705712167
Oueme,Porto-Novo,2021,4,0.3413764536380768,0.257651150226593,321,1924,363.377384141336,2221.143950741436,362.634521484375,2354.70876235415,58977,331799,20133.359106212854,113268.36594066024,15195.491886913776,85488.39399403334,0.006148744790077064,0.007096792824433317,0.135240291243074
Oueme,Porto-Novo,2021,5,0.3413764536380768,0.257651150226593,350,2515,370.72262074917,2719.09582937002,359.575775146484,2265.64447342894,58977,331799,20133.359106212854,113268.36594066024,15195.491886913776,85488.39399403334,0.006096881413881411,0.006828364381535025,0.157058017699173
Oueme,Porto-Novo,2021,6,0.3413764536380768,0.257651150226593,428,3279,454.831530095474,3560.449101679494,450.261657714844,2842.72113434677,58977,331799,20133.359106212854,113268.36594066024,15195.491886913776,85488.39399403334,0.007634529693182833,0.008567600066144775,0.182525180973541
Oueme,Porto-Novo,2021,7,0.3413764536380768,0.257651150226593,518,3938,555.688054138488,4595.116074980007,487.570037841797,2775.65585117748,58977,331799,20133.359106212854,113268.36594066024,15195.491886913776,85488.39399403334,0.00826712172273593,0.008365473829569951,0.209131051387016
Oueme,Porto-Novo,2021,8,0.3413764536380768,0.257651150226593,512,4157,544.621123243726,4891.8679619628765,519.301086425781,2823.97142106577,58977,331799,20133.359106212854,113268.36594066024,15195.491886913776,85488.39399403334,0.00880514584373198,0.008511090814215142,0.226292531603383
Oueme,Porto-Novo,2021,9,0.3413764536380768,0.257651150226593,309,2346,326.632099795515,2536.314141064635,381.569152832031,1760.19520419324,58977,331799,20133.359106212854,113268.36594066024,15195.491886913776,85488.39399403334,0.0064697959006397585,0.0053050045485165415,0.215787970874979
