facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status,service_category,service_group,service_detail
Makupu A Health Post,1852,Health Post,Public,-14.4161,28.310374,Central,Functional,Public Health Services,Public Health Services,Public Health Services
Makupu A Health Post,1852,Health Post,Public,-14.4161,28.310374,Central,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Makupu A Health Post,1852,Health Post,Public,-14.4161,28.310374,Central,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Makupu A Health Post,1852,Health Post,Public,-14.4161,28.310374,Central,Functional,Maternity,Maternity,Maternity
Katema Health Post,1895,Health Post,Public,-14.270779,31.866881,Eastern,Functional,Maternity,Maternity,Maternity
Katema Health Post,1895,Health Post,Public,-14.270779,31.866881,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Katema Health Post,1895,Health Post,Public,-14.270779,31.866881,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Katema Health Post,1895,Health Post,Public,-14.270779,31.866881,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Kakula Health Post,1880,Health Post,Public,-14.3502,32.07375,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kakula Health Post,1880,Health Post,Public,-14.3502,32.07375,Eastern,Functional,Maternity,Maternity,Maternity
Kakula Health Post,1880,Health Post,Public,-14.3502,32.07375,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kakula Health Post,1880,Health Post,Public,-14.3502,32.07375,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Petauke Urban Health centre,1899,Health Centre,Public,-14.258856,31.327676,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Petauke Urban Health centre,1899,Health Centre,Public,-14.258856,31.327676,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Petauke Urban Health centre,1899,Health Centre,Public,-14.258856,31.327676,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Petauke Urban Health centre,1899,Health Centre,Public,-14.258856,31.327676,Eastern,Functional,Maternity,Maternity,Maternity
Petauke Urban Health centre,1899,Health Centre,Public,-14.258856,31.327676,Eastern,Functional,Dental,Dental,Dental
Petauke Urban Health centre,1899,Health Centre,Public,-14.258856,31.327676,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Petauke Urban Health centre,1899,Health Centre,Public,-14.258856,31.327676,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Kalindawalo Rural Health Centre,1884,Health Centre,Public,-14.34098,31.380395,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Kalindawalo Rural Health Centre,1884,Health Centre,Public,-14.34098,31.380395,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kalindawalo Rural Health Centre,1884,Health Centre,Public,-14.34098,31.380395,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kalindawalo Rural Health Centre,1884,Health Centre,Public,-14.34098,31.380395,Eastern,Functional,Maternity,Maternity,Maternity
Kalindawalo Rural Health Centre,1884,Health Centre,Public,-14.34098,31.380395,Eastern,Functional,Dental,Dental,Dental
Kalindawalo Rural Health Centre,1884,Health Centre,Public,-14.34098,31.380395,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Kalindawalo Rural Health Centre,1884,Health Centre,Public,-14.34098,31.380395,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Chilasa Rural Health Centre,1897,Health Centre,Public,-14.266596,31.949523,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Chilasa Rural Health Centre,1897,Health Centre,Public,-14.266596,31.949523,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Chilasa Rural Health Centre,1897,Health Centre,Public,-14.266596,31.949523,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Chilasa Rural Health Centre,1897,Health Centre,Public,-14.266596,31.949523,Eastern,Functional,Maternity,Maternity,Maternity
Chilasa Rural Health Centre,1897,Health Centre,Public,-14.266596,31.949523,Eastern,Functional,Dental,Dental,Dental
Chilasa Rural Health Centre,1897,Health Centre,Public,-14.266596,31.949523,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Chilasa Rural Health Centre,1897,Health Centre,Public,-14.266596,31.949523,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Blood Bank Hub-Provincial Centre,Blood Bank Hub-Provincial Centre,Blood Bank Hub-Provincial Centre
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Internal Medicine (Infectious and Non-Communicable Medicine),Internal Medicine (Infectious and Non-Communicable Medicine),Internal Medicine (Infectious and Non-Communicable Medicine)
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Obstetrics and Gynaecology,Obstetrics and Gynaecology,Obstetrics and Gynaecology
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Pediatrics,Pediatrics,Pediatrics
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Surgery,Surgery,Surgery
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Critical Care Medicine (Intensive and High Dependency Care),Critical Care Medicine (Intensive and High Dependency Care),Critical Care Medicine (Intensive and High Dependency Care)
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Dental,Dental,Dental
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Ophthalmology,Ophthalmology,Ophthalmology
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Palliative care services,Palliative care services,Palliative care services
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Patient Referral and Transfer,Patient Referral and Transfer,Patient Referral and Transfer
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Physiotherapy and Rehabilitation,Physiotherapy and Rehabilitation,Physiotherapy and Rehabilitation
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Psychiatry and Mental Health,Psychiatry and Mental Health,Psychiatry and Mental Health
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Imaging such as radiology and sonography including CT Scan (Simple nd Special),Imaging such as radiology and sonography including CT Scan (Simple nd Special),Imaging such as radiology and sonography including CT Scan (Simple nd Special)
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Kalindawalo General Hospital,1887,2nd Level Hospital,Public,-14.299783,31.399383,Eastern,Functional,Mortuary Services,Mortuary Services,Mortuary Services
Nakoli Urban Health Centre,1854,Health Centre,Public,-14.4077,28.4495,Central,Functional,Public Health Services,Public Health Services,Public Health Services
Nakoli Urban Health Centre,1854,Health Centre,Public,-14.4077,28.4495,Central,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Nakoli Urban Health Centre,1854,Health Centre,Public,-14.4077,28.4495,Central,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Nakoli Urban Health Centre,1854,Health Centre,Public,-14.4077,28.4495,Central,Functional,Maternity,Maternity,Maternity
Nakoli Urban Health Centre,1854,Health Centre,Public,-14.4077,28.4495,Central,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Nakoli Urban Health Centre,1854,Health Centre,Public,-14.4077,28.4495,Central,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Merwe Rural Health Centre,1889,Health Centre,Public,-14.297854,31.187372,Eastern,Functional,Dental,Dental,Dental
Merwe Rural Health Centre,1889,Health Centre,Public,-14.297854,31.187372,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Merwe Rural Health Centre,1889,Health Centre,Public,-14.297854,31.187372,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Merwe Rural Health Centre,1889,Health Centre,Public,-14.297854,31.187372,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Merwe Rural Health Centre,1889,Health Centre,Public,-14.297854,31.187372,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Merwe Rural Health Centre,1889,Health Centre,Public,-14.297854,31.187372,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Merwe Rural Health Centre,1889,Health Centre,Public,-14.297854,31.187372,Eastern,Functional,Maternity,Maternity,Maternity
Kabvumo Health Post,1930,Health Post,Public,-14.173731,32.471508,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Kabvumo Health Post,1930,Health Post,Public,-14.173731,32.471508,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kabvumo Health Post,1930,Health Post,Public,-14.173731,32.471508,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kabvumo Health Post,1930,Health Post,Public,-14.173731,32.471508,Eastern,Functional,Maternity,Maternity,Maternity
Luamphaande Rural Health Centre,1919,Health Centre,Public,-14.209568,31.471345,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Luamphaande Rural Health Centre,1919,Health Centre,Public,-14.209568,31.471345,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Luamphaande Rural Health Centre,1919,Health Centre,Public,-14.209568,31.471345,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Luamphaande Rural Health Centre,1919,Health Centre,Public,-14.209568,31.471345,Eastern,Functional,Maternity,Maternity,Maternity
Luamphaande Rural Health Centre,1919,Health Centre,Public,-14.209568,31.471345,Eastern,Functional,Dental,Dental,Dental
Luamphaande Rural Health Centre,1919,Health Centre,Public,-14.209568,31.471345,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Luamphaande Rural Health Centre,1919,Health Centre,Public,-14.209568,31.471345,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Prisons Health Post,1898,Health Post,Public,-14.259786,31.339544,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Prisons Health Post,1898,Health Post,Public,-14.259786,31.339544,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Prisons Health Post,1898,Health Post,Public,-14.259786,31.339544,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Prisons Health Post,1898,Health Post,Public,-14.259786,31.339544,Eastern,Functional,Maternity,Maternity,Maternity
Mkumbuzi Rural Health Centre,1912,Health Centre,Public,-14.221113,32.506997,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Mkumbuzi Rural Health Centre,1912,Health Centre,Public,-14.221113,32.506997,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mkumbuzi Rural Health Centre,1912,Health Centre,Public,-14.221113,32.506997,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mkumbuzi Rural Health Centre,1912,Health Centre,Public,-14.221113,32.506997,Eastern,Functional,Maternity,Maternity,Maternity
Mkumbuzi Rural Health Centre,1912,Health Centre,Public,-14.221113,32.506997,Eastern,Functional,Dental,Dental,Dental
Mkumbuzi Rural Health Centre,1912,Health Centre,Public,-14.221113,32.506997,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Mkumbuzi Rural Health Centre,1912,Health Centre,Public,-14.221113,32.506997,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Sinde Health Post,1039,Health Post,Public,-17.6088,25.8435,Southern,Functional,Maternity,Maternity,Maternity
Sinde Health Post,1039,Health Post,Public,-17.6088,25.8435,Southern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Sinde Health Post,1039,Health Post,Public,-17.6088,25.8435,Southern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Sinde Health Post,1039,Health Post,Public,-17.6088,25.8435,Southern,Functional,Public Health Services,Public Health Services,Public Health Services
Chanida Border Health post,1888,Health Post,Public,-14.299108,32.350378,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Chanida Border Health post,1888,Health Post,Public,-14.299108,32.350378,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Chanida Border Health post,1888,Health Post,Public,-14.299108,32.350378,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Chanida Border Health post,1888,Health Post,Public,-14.299108,32.350378,Eastern,Functional,Maternity,Maternity,Maternity
Tafelansoni Rural Health Centre,1914,Health Centre,Public,-14.216442,32.431752,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Tafelansoni Rural Health Centre,1914,Health Centre,Public,-14.216442,32.431752,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Tafelansoni Rural Health Centre,1914,Health Centre,Public,-14.216442,32.431752,Eastern,Functional,Maternity,Maternity,Maternity
Tafelansoni Rural Health Centre,1914,Health Centre,Public,-14.216442,32.431752,Eastern,Functional,Dental,Dental,Dental
Tafelansoni Rural Health Centre,1914,Health Centre,Public,-14.216442,32.431752,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Tafelansoni Rural Health Centre,1914,Health Centre,Public,-14.216442,32.431752,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Tafelansoni Rural Health Centre,1914,Health Centre,Public,-14.216442,32.431752,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Simakumba Rural Health Centre,1915,Health Centre,Public,-14.21592,23.32391,Western,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Simakumba Rural Health Centre,1915,Health Centre,Public,-14.21592,23.32391,Western,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Simakumba Rural Health Centre,1915,Health Centre,Public,-14.21592,23.32391,Western,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Simakumba Rural Health Centre,1915,Health Centre,Public,-14.21592,23.32391,Western,Functional,Maternity,Maternity,Maternity
Simakumba Rural Health Centre,1915,Health Centre,Public,-14.21592,23.32391,Western,Functional,Dental,Dental,Dental
Simakumba Rural Health Centre,1915,Health Centre,Public,-14.21592,23.32391,Western,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Simakumba Rural Health Centre,1915,Health Centre,Public,-14.21592,23.32391,Western,Functional,Public Health Services,Public Health Services,Public Health Services
Chimunsi Rural Health Centre,1909,Health Centre,Public,-14.236329,31.564534,Eastern,Functional,Maternity,Maternity,Maternity
Chimunsi Rural Health Centre,1909,Health Centre,Public,-14.236329,31.564534,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Chimunsi Rural Health Centre,1909,Health Centre,Public,-14.236329,31.564534,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Chimunsi Rural Health Centre,1909,Health Centre,Public,-14.236329,31.564534,Eastern,Functional,Dental,Dental,Dental
Chimunsi Rural Health Centre,1909,Health Centre,Public,-14.236329,31.564534,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Chimunsi Rural Health Centre,1909,Health Centre,Public,-14.236329,31.564534,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Chimunsi Rural Health Centre,1909,Health Centre,Public,-14.236329,31.564534,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Chipanje Health Post,1916,Health Post,Public,-14.213,32.5159,Eastern,Functional,Maternity,Maternity,Maternity
Chipanje Health Post,1916,Health Post,Public,-14.213,32.5159,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Chipanje Health Post,1916,Health Post,Public,-14.213,32.5159,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Chipanje Health Post,1916,Health Post,Public,-14.213,32.5159,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Chimtengo Health Post,1904,Health Post,Public,-14.244401,31.629036,Eastern,Functional,Maternity,Maternity,Maternity
Chimtengo Health Post,1904,Health Post,Public,-14.244401,31.629036,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Chimtengo Health Post,1904,Health Post,Public,-14.244401,31.629036,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Chimtengo Health Post,1904,Health Post,Public,-14.244401,31.629036,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Seya Health Post,1939,Health Post,Public,-14.128552000000001,31.705766,Eastern,Functional,Maternity,Maternity,Maternity
Seya Health Post,1939,Health Post,Public,-14.128552000000001,31.705766,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Seya Health Post,1939,Health Post,Public,-14.128552000000001,31.705766,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Seya Health Post,1939,Health Post,Public,-14.128552000000001,31.705766,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Matemba Health Post,2026,Health Post,Public,-13.815393,32.879711,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Matemba Health Post,2026,Health Post,Public,-13.815393,32.879711,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Matemba Health Post,2026,Health Post,Public,-13.815393,32.879711,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Matemba Health Post,2026,Health Post,Public,-13.815393,32.879711,Eastern,Functional,Maternity,Maternity,Maternity
Zuze Health Post,1920,Health Post,Public,-14.206857,31.325242,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Zuze Health Post,1920,Health Post,Public,-14.206857,31.325242,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Zuze Health Post,1920,Health Post,Public,-14.206857,31.325242,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Zuze Health Post,1920,Health Post,Public,-14.206857,31.325242,Eastern,Functional,Maternity,Maternity,Maternity
Moomba Rural Health Centre,1257,Health Centre,Public,-16.37749448,27.47496279,Southern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Moomba Rural Health Centre,1257,Health Centre,Public,-16.37749448,27.47496279,Southern,Functional,Public Health Services,Public Health Services,Public Health Services
Moomba Rural Health Centre,1257,Health Centre,Public,-16.37749448,27.47496279,Southern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Moomba Rural Health Centre,1257,Health Centre,Public,-16.37749448,27.47496279,Southern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Moomba Rural Health Centre,1257,Health Centre,Public,-16.37749448,27.47496279,Southern,Functional,Maternity,Maternity,Maternity
Moomba Rural Health Centre,1257,Health Centre,Public,-16.37749448,27.47496279,Southern,Functional,Dental,Dental,Dental
Moomba Rural Health Centre,1257,Health Centre,Public,-16.37749448,27.47496279,Southern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Kabvumbe Health Post,1890,Health Post,Public,-14.297759,31.47243,Eastern,Functional,Maternity,Maternity,Maternity
Kabvumbe Health Post,1890,Health Post,Public,-14.297759,31.47243,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Kabvumbe Health Post,1890,Health Post,Public,-14.297759,31.47243,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Kabvumbe Health Post,1890,Health Post,Public,-14.297759,31.47243,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Mzime Rural Health Centre,1923,Health Centre,Public,-14.184576,32.007571,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Mzime Rural Health Centre,1923,Health Centre,Public,-14.184576,32.007571,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mzime Rural Health Centre,1923,Health Centre,Public,-14.184576,32.007571,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mzime Rural Health Centre,1923,Health Centre,Public,-14.184576,32.007571,Eastern,Functional,Maternity,Maternity,Maternity
Mzime Rural Health Centre,1923,Health Centre,Public,-14.184576,32.007571,Eastern,Functional,Dental,Dental,Dental
Mzime Rural Health Centre,1923,Health Centre,Public,-14.184576,32.007571,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Mzime Rural Health Centre,1923,Health Centre,Public,-14.184576,32.007571,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Nsumbu Rural Health Centre,3489,Health Centre,Public,-8.5139515478344,30.467703994409,Northern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Nsumbu Rural Health Centre,3489,Health Centre,Public,-8.5139515478344,30.467703994409,Northern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Nsumbu Rural Health Centre,3489,Health Centre,Public,-8.5139515478344,30.467703994409,Northern,Functional,Maternity,Maternity,Maternity
Nsumbu Rural Health Centre,3489,Health Centre,Public,-8.5139515478344,30.467703994409,Northern,Functional,Dental,Dental,Dental
Nsumbu Rural Health Centre,3489,Health Centre,Public,-8.5139515478344,30.467703994409,Northern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Nsumbu Rural Health Centre,3489,Health Centre,Public,-8.5139515478344,30.467703994409,Northern,Functional,Public Health Services,Public Health Services,Public Health Services
Nsumbu Rural Health Centre,3489,Health Centre,Public,-8.5139515478344,30.467703994409,Northern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Moveland Health Post,4175,Health Post,Public,-13.12128,28.310029,Copperbelt,Functional,Maternity,Maternity,Maternity
Moveland Health Post,4175,Health Post,Public,-13.12128,28.310029,Copperbelt,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Moveland Health Post,4175,Health Post,Public,-13.12128,28.310029,Copperbelt,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Moveland Health Post,4175,Health Post,Public,-13.12128,28.310029,Copperbelt,Functional,Public Health Services,Public Health Services,Public Health Services
Mng'omba Rural Health Centre,1944,Health Centre,Public,-14.114725,31.573059,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Mng'omba Rural Health Centre,1944,Health Centre,Public,-14.114725,31.573059,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
Mng'omba Rural Health Centre,1944,Health Centre,Public,-14.114725,31.573059,Eastern,Functional,"MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)","MCH (Under 5, Family planning, antenatal, postnatal & immunisation)"
Mng'omba Rural Health Centre,1944,Health Centre,Public,-14.114725,31.573059,Eastern,Functional,Maternity,Maternity,Maternity
Mng'omba Rural Health Centre,1944,Health Centre,Public,-14.114725,31.573059,Eastern,Functional,Dental,Dental,Dental
Mng'omba Rural Health Centre,1944,Health Centre,Public,-14.114725,31.573059,Eastern,Functional,Laboratory Services,Laboratory Services,Laboratory Services
Mng'omba Rural Health Centre,1944,Health Centre,Public,-14.114725,31.573059,Eastern,Functional,ART & VMMC,ART & VMMC,ART & VMMC
Songeya Health post,1977,Health Post,Public,-14.03035,32.47394,Eastern,Functional,Public Health Services,Public Health Services,Public Health Services
Songeya Health post,1977,Health Post,Public,-14.03035,32.47394,Eastern,Functional,General Practice Consultation & Treatment,General Practice Consultation & Treatment,General Practice Consultation & Treatment
